date,CDOM,Chl_a,Color,Cya,DOC,Turb,WQI,WQI_2
04-01-2020,1.4212072669905242,1.5483208625686595,2.6274024120195882,0.4472863224920972,4.625000756750933,0.5170228383806901,0.92,98.55535885057259
09-01-2020,5.593338506025735,0.8771997156879455,21.850552684100965,1.0277860782404469,13.182652851796169,-0.41055576318178133,0.9342560543318765,89.71034510018707
24-01-2020,11.069731567890969,3.951990589100262,62.77996966143386,12.012364515431331,22.215320333122445,2.371509715232299,0.624999996968351,78.29977305058904
18-02-2020,10.79768028228304,2.627981175654701,60.41061355291815,14.180552117022811,21.79670564018178,1.509615236981472,0.7168742818176477,79.43161651444453
23-02-2020,5.7263704470000745,2.5985010121761127,22.659236947179213,5.506902248365047,13.42168806203921,1.4870290388481031,0.7971391564204031,88.95536418715054
19-03-2020,12.814345153493173,2.8373036513527077,78.72063607931973,35.08046686388001,24.845286630773273,1.6647774330252156,0.6273062948744543,77.26443330954022
08-04-2020,30.577138070842363,7.375507220410834,302.0242390269493,793.4760171608418,48.3056481452065,3.8748966007943197,0.08623546627104867,64.53318716827845
13-04-2020,38.37220209189123,13.738486997518347,429.05755312888266,179.31565697956344,57.46366525292563,5.630424670438358,0.3734939596808369,57.7533334243051
18-04-2020,35.187422296105495,24.1541840586941,375.26483947141605,98.40135023152486,53.78058896860921,7.481266699933509,0.24838011221169884,51.91874511838605
28-04-2020,5.0208611235200244,1.7866292912838364,18.491089075724062,13.229348440046902,12.138162792916487,0.7726043832476801,0.7497716920143326,90.8446616075073
03-05-2020,36.30174466767838,2.4414998872849325,393.7964535765988,37.69705575858627,55.07785108044885,1.3634119134657858,0.6140969311634158,68.99887420861467
08-05-2020,10.052968704315969,2.039316384876273,54.09150362814388,15.418516841527858,20.63780840759933,1.017168474768745,0.6802270869193363,80.6634079248712
13-05-2020,7.281625668247064,2.702868985987289,32.85311317680855,7.96197035742067,16.128070620655564,1.5661521943608152,0.598752577619203,85.67441408487872
23-05-2020,19.068226074077266,3.8857743931880027,145.53337662498205,78.71971109909593,33.667293294107566,2.3340155129775058,0.5187739919029607,71.38221601257997
02-06-2020,8.301056265090889,1.3154629167488197,40.230547746597466,11.671452773779617,17.827341616161835,0.23713514435820748,0.7748562019185108,84.0644655017425
07-06-2020,20.71636778980471,3.1777062138870096,165.43463686516736,85.4203881085734,35.87012789322313,1.8997773455192553,0.4408322288864872,70.93324481480742
12-06-2020,17.05261836949456,3.5931410627338143,122.44702826623698,83.78925945509023,30.911139188756124,2.1623634002263907,0.46883466454415973,72.77317248326791
17-06-2020,44.68884674822201,2.306065129478507,543.048413019527,125.36774490227108,64.56395492526893,1.251915173020989,0.4340796092226049,68.25412660317635
02-07-2020,33.17142288848319,5.561050677272694,342.54864079121796,86.6603474748044,51.40867021046624,3.164961345044147,0.44929679835416614,66.93951361933988
12-07-2020,10.263514377473399,4.861508351739508,55.85299392190083,49.46165632087899,20.96744301398051,2.8444322477639803,0.806159406627376,78.62030836561831
17-07-2020,14.097507508666682,5.908436041290101,91.23618021948813,65.25945511351155,26.72573311410576,3.313044933227231,0.6344464034589811,73.41886347510854
22-07-2020,32.99342080098197,3.9746692828791614,339.7108751158498,97.75099058261675,51.19763608362098,2.3842434888641977,0.4937107028755491,68.29686423292108
27-07-2020,30.79013470057164,4.424647470759861,305.2831510106296,32.94021883956421,48.562687052896436,2.62636381185252,0.6836935002356118,68.2880346743224
01-08-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-08-2020,102.95720923014674,5.209949940757274,1973.4459515009496,186.56691653336418,122.20552122110631,3.0081047007829644,0.3810945218307115,62.74463197515309
11-08-2020,14.319252569157824,11.519642582434116,93.46444130907942,125.00542768127212,27.046523777451863,5.104857512969331,0.6388088367966933,66.5625069406462
16-08-2020,44.38432629839361,7.888358032662755,537.3378775547272,44.39545332691587,64.22733707647734,4.0515364001516,0.7296137470719675,62.6127938466809
21-08-2020,52.48434278868206,12.952190811244806,696.3088651706194,36.519602357228266,73.008930926207,5.451956117470199,0.6613603700264394,57.00597521260907
26-08-2020,90.12760929620235,9.851513377029658,1606.437303885312,35.550525562632785,110.38327228843914,4.657421879000526,0.7339449758156626,57.076298081085156
31-08-2020,26.572958235806986,19.30716127556435,243.1071930975667,31.801304835359304,43.39063732359454,6.71470662530787,0.8416523112474127,55.31099797742376
05-09-2020,54.318800586055715,10.038392595302708,734.2940281350077,16.032874255635658,74.95191228524098,4.71023865307752,0.9285714308424357,59.00823043925665
10-09-2020,90.31688483402212,15.274630111025102,1611.656214692518,43.77402711418539,110.56045159088028,5.958181601129778,0.39294116223972164,53.16837176811947
15-09-2020,105.30590720965523,7.916055284787643,2043.4807201909323,53.19254447534504,124.33113502423998,4.060829275640896,0.47557841293974257,59.012476930676385
25-09-2020,20.489835937789213,14.081886792949023,162.64612858526075,289.02805360901823,35.56987283219418,5.705981561073085,0.5533272523145829,60.283585387892686
30-09-2020,38.162438748643375,40.712504900644575,425.43670950867397,450.6712699476672,57.223358110769375,9.446645347562697,0.020408081808518268,44.03073914855969
10-10-2020,13.97052207315233,4.351203030085122,89.9687082636879,58.44138989829303,26.541493209667934,2.588140978646856,0.8305084713657365,75.18073393816239
15-10-2020,21.480056372322334,4.868769496041854,174.9578898563678,110.4924079342606,36.87672331809383,2.8479309431990094,0.7350649278602356,69.6497545418121
14-11-2020,18.670832326998486,2.7114875837771653,140.870888753848,59.10712841275019,33.129552489805896,1.5725835489517657,0.5766666688914929,72.39112162716353
24-12-2020,15.63936360129309,4.413225336021743,107.11717792323174,40.15338365170667,28.932837465286543,2.620450612451143,0.7328605017990434,73.47673364622513
02-01-2025,14.96875757906014,2.396666433912325,100.09956215483638,11.986410234954638,27.97950039518419,1.3270254874415839,0.7643504637128172,75.45011151410915
22-01-2025,33.79993354765861,11.932750710915938,352.6350358224878,142.32148904658345,52.15169417001782,5.208110382778133,0.5151514898670752,59.458678685744346
01-02-2025,26.143762028976493,4.047051927596025,237.06325289993686,53.738492132540415,42.85382423959538,2.4245260567600964,0.4502103717933767,68.95035004191575
08-03-2025,11.54682393947974,5.22089651588952,67.01216199851228,18.954743279138437,22.94364865380247,3.0131125195577733,0.6402515615995751,76.96140058461856
20-03-2025,6.430806528989233,1.8221431500098169,27.111018087336333,4.614655073270149,14.666534198931988,0.8084752897590146,0.8314465440633785,88.01048745086415
28-03-2025,16.655121307201714,4.76580508208008,118.06233841220956,92.74997606707183,30.35875632740362,2.7979502674266454,0.4611727355047544,72.37196765420717
12-04-2025,17.850428611075465,2.5329749818004013,131.4163959039182,35.00422087928337,32.010777961226374,1.436132935709285,0.6051660427836524,73.03063374602108
19-04-2025,13.720499673526918,4.016116621733731,87.49154174868039,32.848824458913185,26.17758400536084,2.407376191424345,0.5610184315687313,75.61685449338607
02-05-2025,36.33506557984382,2.253542220305933,394.35543912417637,21077.832171432998,55.11649666195327,1.207359053223633,0.018089734262003433,64.99745956307703
07-05-2025,14.44889705559357,4.029509616566188,94.77598120452052,39.36648522975411,27.233533436850568,2.414813035684568,0.4004474515305984,74.87855835408237
19-05-2025,15.364707444058428,3.728190811185739,104.22272226626357,29.248040071620213,28.54357245484778,2.2428285719970615,0.6452763012423096,74.13289858988307
27-05-2025,10.777102033689397,8.393360285705652,60.23270547730868,46.008380869243084,21.764940796286695,4.2172869696020845,0.656686619028805,73.34466607346403
06-06-2025,16.30465726960776,4.127086272830679,114.24353596556354,41.05226295370639,29.86915322227685,2.468445898992571,0.4913863892499918,72.95803954176962
08-06-2025,27.247252608435186,3.1797482172085507,252.7105978985005,50.590165187184624,44.22990387031641,1.9011290608774027,0.5012386359420558,69.36402764524165
11-06-2025,54.21483989347459,4.02661043208851,732.1223648079737,69.67500331279845,74.84221899952321,2.4132047463372013,0.27104535638965144,66.31996985939176
16-06-2025,15.827693878110493,4.903155367263414,109.11802446253867,36.78613404293806,29.198823783613687,2.8644466864218776,0.5786568343674527,73.0437601359179
21-06-2025,50.36589088166511,2.579564395653816,653.3375614102545,98.77511733587518,70.74512416474776,1.4724197202521667,0.38866396659364727,67.48587180338076
26-06-2025,54.782073456496235,9.124103976544147,743.9990413678853,153.95077803385308,75.44013162921546,4.444426623729245,0.35012185421773684,60.11375483673007
28-06-2025,30.51866910197587,7.825393589168004,301.131809127162,210.9857823613657,48.23501561538475,4.030319868639006,0.40964723030709427,64.05022247552314
01-07-2025,42.028466185050156,4.395206133642965,493.8863006018341,690.867773173404,61.60440652137163,2.6110988728860915,0.3592400793634836,67.04788095397421
06-07-2025,31.62120138764823,8.222249297083907,318.1163140909109,57.03346034527662,49.56162865478744,4.161979934065401,0.43449576378134036,63.442243938016816
08-07-2025,22.280424578094244,10.827195417118308,185.13888496599725,40.57139979496387,37.922662167062896,4.925411078554039,0.5393258379935737,61.821130876025144
11-07-2025,33.62598080882436,3.963472872797745,349.8330864153173,37.51186741846357,51.946375755424214,2.3779636542362903,0.5654008230730498,68.25193589139758
16-07-2025,20.565260118751223,7.2555000127123535,163.57270761403146,30.707329582475637,35.66992968493212,3.832245781128983,0.6685584635711077,66.82098119199287
18-07-2025,16.465866065354557,7.394492161118756,115.99462559688503,22.60005959014494,30.09466878454597,3.8815963577852886,0.7142857142857143,69.01977496698797
21-07-2025,19.104452959076664,5.434373084467297,145.96107642481766,35.738183699316956,33.71618241325756,3.109242718986958,0.7044100033191271,70.15893863408775
26-07-2025,17.562476328481885,10.964629174587051,128.15329706049508,48.65742069419141,31.615249123364844,4.961694234340009,0.5668202812443972,64.19342887406985
28-07-2025,16.36154946765426,11.116298461639255,114.86043856680777,36.96348149669363,29.948799619121854,5.001343849626584,0.7184210386359419,64.81066657203206
07-08-2025,35.11163532634387,4.895056215583649,374.01596153829985,71.74416067228333,53.69201149997758,2.8605644146002343,0.738336710432341,67.61392322063092
10-08-2025,14.603291652761792,7.482565132015088,96.3463059461635,41.578033558300596,27.45573003919046,3.9125103521761995,0.7004716830639671,70.7430009096137
15-08-2025,36.300771816374386,2.916824606140169,393.78013740846035,75265.21703085784,55.076722642394536,1.7214850400398705,0.0383726251274702,56.35865522369402
17-08-2025,12.781562218320033,5.666903819128886,78.40948808185668,15.015000639912717,24.796678740813622,3.2107985693485555,0.9451659450495902,75.08823597480497
20-08-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-08-2025,14.182280231873222,11.208445820400932,92.08579741927778,27.06370238588379,26.84851010141993,5.025236407895753,0.7907284876698072,66.93865019183707
27-08-2025,30.768125258509293,8.689110793608375,304.94582791143125,81.87507551482553,48.53614606313075,4.310928015368943,0.5947019959044012,62.906773650068786
30-08-2025,18.832395162993457,10.911081377091914,142.7599810055492,31.706279333979403,33.34849626473216,4.947597939293657,0.47990544984420713,63.467202073914244
04-09-2025,7.734476292478574,13.768613421279206,36.065143158383464,13.29917608261467,16.8894073485331,5.637109298615065,0.7827476084444205,73.8865318697214
06-09-2025,14.459473028659037,11.220328889542309,94.8832568870752,21.053236566611922,27.248771599668178,5.028306844968365,0.9107692379001854,66.65361919312066
09-09-2025,14.973007990653842,11.792902049126162,100.14351041228555,47.01491965380222,27.985574063438058,5.173459315327983,0.9519230728689188,65.73064364535526
14-09-2025,24.65694957506734,13.693862752121056,216.54567100750518,94.4934398151193,40.977851679955485,5.620503051344749,0.48223354323798584,59.17207253739391
16-09-2025,6.175730374749394,22.79703571393778,25.46655995026438,4.395612276569338,14.219676075284513,7.279165831539925,0.9035639452701978,71.66033592211332
24-09-2025,22.610870246293644,10.547735172732962,189.40130290271188,9.945915556963742,38.351903298092935,4.850559017586236,0.724358973976281,61.89512911090088
09-10-2025,12.073639839595392,3.963472872797745,71.79759127479855,18.57578381945815,23.739703168374678,2.3779636542362903,0.7886977900471323,77.29304918594751
29-10-2025,11.007281909801279,2.21173022788882,62.23323751460946,6.036401181595472,22.119443204744158,1.1713318746044799,0.7391304394773666,79.56322364373933
03-11-2025,15.60546462203816,3.94387138581716,106.75842118759577,26.769595332449878,28.884880698406928,2.3669376396532593,0.5437100243704667,73.76704694681082
13-11-2025,12.193351309188238,9.433596108715337,72.90118794454908,7.505250967492787,23.919444503642495,4.536544770419133,0.6148491971599718,70.58382098163486
15-11-2025,5.991545614288055,10.997479797531705,24.3019003772465,1.7493239493098256,13.894306538050525,4.9703166555851075,0.5892255820460568,79.43853133983596
23-11-2025,12.302891506925842,8.100451566114042,73.9162162198749,10.806189085014386,24.08355032088697,4.122086565187703,0.48500001455191455,72.22160231667407
18-02-2017,14.93138340105932,8.424964919598926,99.713415415088,43.406343660845934,27.92607668565712,4.227410075367923,0.6083550967169383,69.15601463255035
28-02-2017,19.90365686356484,23.147363084645075,155.50863823985932,116.04503266791576,34.78926575730566,7.332176889470875,0.41307025709326756,55.146127579682116
25-03-2017,52.82233838784412,31.990989729144747,703.2539253867657,58.48578152098629,73.36810840379225,8.506682089313255,0.3749999621650187,46.51699572054528
30-03-2017,37.66395795746342,1.1515061227030645,416.8757368472854,7558.723585265951,56.65104050887957,0.016969251237718197,0.05544314355278594,67.72185948720046
09-04-2017,9.305147739181924,18.740858700937018,47.998280366234155,22.304776797334885,19.453526050053668,6.616062794506431,0.490909084751586,67.19907294772246
