date,CDOM,Chl_a,Color,Cya,DOC,Turb,WQI
02-01-2025,8.163520054125216,412.26900906814683,39.20466880103683,364.8358771211296,17.601084135612584,22.110617766828756,-0.7724231562854575
22-01-2025,18.34132898879764,468.00810575787517,137.04577296003697,891.0284119942537,32.68163270052935,23.04283614362584,-0.9620438041948185
01-02-2025,11.640142342462347,327.4902092851077,67.85132256129386,604.2470408442622,23.08527222222118,20.493018938249627,-0.6612728323714289
08-03-2025,6.775158368707356,124.44938208967055,29.388040042875403,404.92552041152186,15.26323545283492,14.639399744982896,-0.6670934612378295
20-03-2025,2.7763974368051647,82.22882360012932,7.398823508085665,188.88505226366001,7.7169983891958704,12.53995361326972,-0.4680050602251394
28-03-2025,6.8822916092629765,92.92937508720287,30.109600228134955,517.345273911897,15.447409170665106,13.13693372197455,-0.5311572258563148
12-04-2025,6.289187253220302,65.6358747636905,26.193519751591566,341.1455694719569,14.418963171136394,11.487475833728706,-0.4236602872669725
19-04-2025,6.096771013665527,47.64484374914466,24.964917274991983,439.7564893936498,14.08047513156566,10.091441445816482,-0.4120000916421434
02-05-2025,23.42254543389958,2.6642585663345013,200.015615999129,20343.9484549622,39.400043656563824,1.5371511109709166,0.10696177483211158
07-05-2025,6.6399606939288525,26.856559471151794,28.486321412814895,498.13051523352567,15.029833507094862,7.859708184844675,-0.36831867050949585
19-05-2025,6.850886023140859,27.731923105684764,29.897438234301212,494.2276075715499,15.393489949689414,7.976183359092706,-0.2662538860372541
27-05-2025,11.796106592835654,76.5644563178486,69.26203466473264,1053.9331336846267,23.32137451803777,12.200125549304566,-0.49321272338003647
06-06-2025,7.206120007241978,20.224747386995343,32.32791282612466,511.73000895467436,16.000059945458517,6.870052462465863,-0.22375911915587893
08-06-2025,8.104632034953195,6.782934689189216,38.76829296134028,319.02264497776065,17.503934959468673,3.6589927776048343,-0.06739809258128869
16-06-2025,10.952247203641775,17.18458316837147,61.75282334451185,822.1871401988711,22.034843805116417,6.333010514704722,-0.19706079808413066
21-06-2025,17.955892551283576,90.09449700887238,132.61875689287498,1342.4301684948396,32.155265525940976,12.983993093654437,-0.45857633932219716
26-06-2025,12.714885650974729,32.248707263350006,77.77799443744487,1179.9660094575709,24.697725399474763,8.537049546260643,-0.3913824070658791
28-06-2025,13.783858149340535,11.828681264279984,88.11697114562492,871.274776457779,26.26994933756841,5.182353592475139,-0.1756934908059889
01-07-2025,25.107894448672653,11.76842773485102,222.6991613424066,1027.1600393424417,41.5495730656404,5.1673636944489045,-0.0786026192585626
06-07-2025,10.412427708996624,55.20110891125648,57.110840988995285,739.2271552767946,21.19962321199425,10.718879250457654,-0.45156252355591303
08-07-2025,8.846409492567506,6.507135470804623,44.38944258132453,410.786265182517,18.71598452229722,3.5536757388559463,-0.013636340545721165
11-07-2025,5.359503739199115,3.6860803850806336,20.454464116162384,194.12386371178786,12.759213431518347,2.2179751140269532,0.04615384867306186
16-07-2025,6.788112837980007,7.813840626444184,29.474961697074388,434.5694197932813,15.285541851759218,4.026413156898459,-0.12015892599176145
18-07-2025,8.935404070775187,7.597037873999396,45.081745626107626,381.4991432334371,18.859757400054928,3.952287569394863,-0.09791826638256038
21-07-2025,9.270417072027168,4.921473298422756,47.721584257320806,366.6914943795265,19.397991955095623,2.87320964071798,-0.013876104142857344
28-07-2025,7.802842993308222,3.0569079580724834,36.55920059190959,303.896719057933,17.003421277157138,1.8186349426206734,0.0899743294944489
07-08-2025,5.742232856857452,4.926914498186548,22.756353620807793,200.36796426621683,13.450102282893448,2.8758079194689783,0.007179494076540082
10-08-2025,8.946635904020928,5.555853471370415,45.169388529483534,211.16645334514104,18.877878672897367,3.1626941062131584,-0.024561383022924432
15-08-2025,25.202380726850258,2.4759495129139375,223.99620132939603,30806.060807128928,41.66905802147869,1.391033637984238,0.143351456082123
17-08-2025,4.237036066473484,5.683775780020041,14.223024076562593,180.90380593763052,10.660968535315261,3.218045414838751,-0.04787235887069408
20-08-2025,3.9710705577203766,2.9145769271962974,12.866572924926324,113.10319901376742,10.145474379835838,1.719898127427956,0.08546055959402026
25-08-2025,7.336639243927383,2.8939559232956795,33.2376541051589,183.69066669040626,16.22114261458109,1.7052964385893636,0.1223203043068865
27-08-2025,9.990190865611815,2.2427244266514053,53.57015307170139,295.25715173344435,20.539208604935105,1.198086086020778,0.1379592051222041
04-09-2025,5.006849500917112,3.958032652472424,18.411368190374212,249.02942054561143,12.112257624144274,2.374907567723585,0.02268760249424108
06-09-2025,4.262785598920103,2.6593465057636156,14.356883542794952,146.12900184526347,10.710464995189874,1.5334391173990758,0.12207155901236355
09-09-2025,5.241450193745026,3.6126536290841575,19.762084136613936,158.73740260959144,12.543789468629697,2.1741273187812977,0.04622872148901028
14-09-2025,4.689490319891354,1.639199146180283,16.638623641469355,168.2405119807875,11.520820756866804,0.6177384665466388,0.22464696059828831
16-09-2025,3.927959598620906,4.391087637972646,12.651254007841462,172.35513133542628,10.061162235648768,2.6089574099366155,0.05353321842102576
24-09-2025,4.1141480031575375,5.422889803631697,13.59031826199891,398.72215245703427,10.423763905035695,3.1041441068493567,-0.01645328484599348
09-10-2025,7.18213606276432,80.20965406243286,32.1617123258532,364.80467436956394,15.959332091572547,12.420878759740514,-0.6020671799802318
29-10-2025,5.0600989230043805,69.87269918522172,18.714983932018384,134.17112835450754,12.210616607319587,11.773568876498928,-0.44165435908497624
03-11-2025,8.302453397893508,120.01571335260036,40.24101688197734,392.58215598362483,17.829635453988754,14.446666394878747,-0.6259352302059923
13-11-2025,9.756335227913157,230.7843864985839,51.64381332072215,208.0228012961134,20.17061718640617,18.208091596422364,-1.0258066516389237
15-11-2025,4.9635676734188765,38.887371049653765,18.165880295820504,83.6712177811176,12.032128580282537,9.263359028726228,-0.5225806358577562
23-11-2025,19.800113999306536,5.69090146134564,154.2596607751864,103.010937596395,34.65082005629856,3.221101217080709,0.060686058882782515
28-12-2025,6.100047234058373,708.5705958179965,24.985661520761592,174.48158475381115,14.086259333668348,26.310193578319456,-0.916527621287591
26-02-2026,8.068542437394584,133.17840738380846,38.50171312716995,388.9918095130754,17.444314832548702,15.00435658129674,-0.570824626549461
03-03-2026,4.305056869941603,136.67652083420637,14.577590031447787,226.71743915881646,10.791567676651123,15.145607277858481,-0.6410998178327652
12-02-2021,24.737412851148395,280.5282489943635,217.63918677080395,1001.3423489022169,41.08004470709559,19.45738952547664,-0.8015267624202179
17-02-2021,2.2195660446017773,557.0484212739916,5.234355327029044,159.06130025744028,6.503215465691151,24.373091255244407,-1.0787399172731427
22-02-2021,6.064283384967465,236.7588720462085,24.75954301809501,354.60512470555284,14.023078177881663,18.368175223009903,-0.7335243300681894
27-02-2021,4.343041909787521,134.1040198550853,14.776929649575383,176.10044392019836,10.864286832420392,15.041998808351945,-0.6095379640928669
04-03-2021,3.0292859963257848,115.44426886510398,8.466325696040606,118.06995706210493,8.248814467455514,14.242297701173456,-0.5106081459925967
14-03-2021,2.2472074542038487,124.95848854674709,5.335480051943751,134.20687586931095,6.56504081805244,14.661201162201035,-0.6543209890738036
29-03-2021,5.674438469997338,45.66154696392854,22.342314441635306,432.02654895765085,13.328532625624531,9.914540767305507,-0.3580644930640205
03-04-2021,4.607642379960266,60.48532334828359,16.191785739587782,248.7809875214771,11.366777037401492,11.120488533542048,-0.35960581659093743
08-05-2021,7.263976678802342,15.935157313168572,32.73008318432145,525.9015288837621,16.098177010994654,6.091575764690401,-0.2359014776412752
13-05-2021,5.15030091253088,5.284152303217089,19.233282709169924,293.6629650016672,12.376678203806298,3.0418982166960644,-0.011034464331500491
18-05-2021,6.599580276370741,46.43438470003241,28.218928522336434,420.8789005628904,14.959905440545791,9.984143413510132,-0.3643688362830328
23-05-2021,6.225237792356266,8.710897276245817,25.78288326722119,326.20593731249687,14.306741007273288,4.317731495741959,-0.08788926900314477
28-05-2021,13.26256790745065,9.150904439804648,83.0182082119936,1114.2492091148556,25.50697712069555,4.452495004624574,-0.05610900304360305
12-06-2021,20.73624300025665,120.33024931679827,165.68009016778427,1944.8988094423391,35.896434352753616,14.46051289452992,-0.5811120000485734
07-07-2021,19.32186698435135,10.735366200535086,148.53719381325965,824.3070526412087,34.00913147580485,4.900975765045357,-0.019252592852685286
12-07-2021,8.998489684287867,14.598855109203447,45.57478650802976,556.5911161460938,18.961469470157347,5.817176249133602,-0.18236475908158975
22-07-2021,8.903794747234874,10.241717520184695,44.83541840547104,443.6689867162644,18.80873056516652,4.766876479324922,-0.15605092424272354
06-08-2021,8.213499625003314,23.429556791478962,39.57638212548559,598.3175676506755,17.683407379190324,7.374444399823159,-0.7198696973541399
31-08-2021,6.347683796685527,11.719761060172937,26.57114419311109,271.9536077202189,14.521381109873099,5.155214514848141,-0.20575545028736728
10-09-2021,11.162595280368864,97.74945899724817,63.59608773471871,575.506240504765,22.357656152892233,13.389167021835508,-0.595000101281337
15-09-2021,13.359056616940935,25.671570133072972,83.95385882239586,905.8349180978353,25.6487252002999,7.697433316805262,-0.2732048880243664
20-09-2021,9.649037375384427,13.438436935322429,50.76833589459921,371.3977840929221,20.00080514226119,5.563243402102654,-0.1788756870606323
25-09-2021,9.91517864834398,18.86677505501147,52.94954217393,597.9719110023476,20.42120172993311,6.638186429559513,-0.22211056751409095
05-10-2021,10.096935666749273,65.86902101493445,54.45769636266363,619.0416694217141,20.706777228460094,11.50357199746848,-0.5273898878571537
04-11-2021,5.340899405549559,255.68494637597553,20.344792006603043,238.36144412208424,12.72533903472625,18.85617043190384,-0.8035715556779579
09-12-2021,28.929551036902417,416.0841746873305,277.23671572784485,2086.806496506618,46.3028406581988,22.177328658576336,-0.9211710970002226
24-12-2021,12.524127856612797,457.8321545574265,75.98131572483594,793.5317347415702,24.41394755937875,22.87907482250938,-1.003053486866105
03-01-2022,6.19533105930795,481.6080355227336,25.59163186046051,418.4758758706746,14.254165892693786,23.257601308495826,-1.017574794618808
18-01-2022,19.174756222807584,303.4188357807658,146.79235085291276,876.9482864300998,33.81099625321341,19.97713025326889,-0.829516419926244
23-01-2022,13.159414716063186,1324.42487786425,82.02203551039189,783.2494105587285,25.355169606983324,31.936181593356253,-1.52229297549455
28-01-2022,6.1393777403582535,324.5499951718707,25.23516746869167,210.76102792810235,14.155640796889385,20.431554716319475,-0.7082152701704745
07-02-2022,6.9555315649167,155.9393375035223,30.606431148134625,315.7364047620555,15.572928003763948,15.878479637422696,-0.547928855511073
17-02-2022,7.397775481481149,312.3654358999159,33.666842770447126,423.1842955449442,16.324380358782086,20.17232098661724,-0.7404979467938727
24-03-2022,1.4330191563087922,82.96692890880249,2.661240226353584,80.66364522763942,4.654359021877024,12.582936765685321,-0.4733332555161613
29-03-2022,5.6751050920857695,228.84862800920575,22.34637260457058,295.1417487269597,13.329729679063954,18.155560850426006,-0.6119402463441519
13-04-2022,5.374752865326171,30.524732867441575,20.544512552518206,452.42148448839765,12.78695808638099,8.330346252325622,-0.2962641391915997
28-04-2022,5.471479690086912,43.23191882554109,21.11894357634552,351.0902741314242,12.962516469754599,9.689836917504906,-0.35294118363185367
18-05-2022,7.759208792519587,22.785436447768856,36.243600400870946,458.636306170421,16.930680589944874,7.277400280058818,-0.24528305619794324
23-05-2022,4.510898059182599,92.99900201992457,15.669188479600862,269.9088183578647,11.183863351947155,13.140646001842565,-0.5297872217317257
02-06-2022,12.42407628098416,12.764719032623182,75.04490936370729,870.393622294671,24.26470093372362,5.408216122413539,-0.11002174100507764
17-06-2022,36.81427805038689,123.80335437102994,402.42553278646164,6747.022823795556,55.67136871557588,14.611638948261636,-0.6765083348225727
22-06-2022,10.607205304105575,21.26081525588986,58.77097234156023,748.311858074857,21.50213702608032,7.039258893011374,-0.2687155627134886
27-06-2022,11.493136998446115,18.85666906629565,66.53105878676777,975.8383047061986,22.86204921914073,6.636414870268424,-0.17493791221709806
02-07-2022,12.188378710830372,125.27784236348667,72.85522825155373,1004.3452896517424,23.911986670879173,14.674843013733923,-0.5529010142357267
07-07-2022,9.209276884917445,7.635194102366223,47.23586045430811,413.49857322072086,19.30010998325871,3.9654467646377247,-0.056835684596204854
12-07-2022,11.530947551143406,47.47862556688342,66.86976190469296,1268.3166787338207,22.919527260155867,10.076828840340912,-0.4142011922361645
17-07-2022,11.683546642627002,34.086197113628224,68.24288863285642,1083.5734254181893,23.151053065009215,8.748476024519153,-0.321148813383188
27-07-2022,4.663020206622458,2.6587963077580836,16.49364376637476,137.43005383506528,11.471071889585609,1.5330230198928652,0.07824595781984868
06-08-2022,6.599864333782018,7.379408639197591,28.22080639445487,534.7908253340183,14.960397703160675,3.8762744552426165,-0.09142056216673781
11-08-2022,7.273911734642357,2.6093889050317456,32.79931977591317,310.4614801937935,16.115006970089077,1.4953929490823796,0.10093170432487678
26-08-2022,23.457069945594032,280.83144338682,200.47161369655356,1678.1884375099942,39.44443468631289,19.464476975000373,-0.9437653278285258
31-08-2022,23.46796249444264,4.212932699647769,200.61555793198173,17942.440223390073,39.458436946564994,2.5148543389820306,0.03493878127546053
10-09-2022,13.475995176337333,82.0643198790149,85.09276662101203,1024.8774658596556,25.82019272544842,12.530334625066807,-0.6576577982517732
15-09-2022,6.807629955819619,27.610552117346426,29.606088392634522,427.79748719246993,15.31912960763865,7.960199175147827,-0.34222220676916676
20-09-2022,9.67886892977615,20.031162875952297,51.01121026269103,614.4341730239856,20.048061674039452,6.837723381618965,-0.26422760857299843
25-09-2022,16.46959560971554,43.513710654980734,116.03524808350681,1135.6423099986234,30.09987988665374,9.716374163863694,-0.45027124895777765
30-09-2022,9.110942993474087,22.964413225449455,46.45834317118352,538.586788457589,19.142361216343573,7.304568438817761,-0.31651378949144277
10-10-2022,12.56339134908984,26.467717093292787,76.34991140293408,825.5687039611395,24.47243999437461,7.807058895313859,-0.3531990679003244
20-10-2022,9.447691332070075,115.40780665349062,49.13981531526946,508.86391139901195,19.68094361284189,14.240643557657446,-0.6823204154089738
25-10-2022,13.366922448101958,139.78991037023636,84.03029692205982,583.9320262411381,25.660269960298407,15.269071823415771,-0.6322149127631955
30-10-2022,8.609766963259517,64.875817630494,42.56706091703051,534.8367891258454,18.33201225441219,11.434704274527686,-0.5617716091369822
04-11-2022,10.249265001573562,77.9567033542066,55.733151081710176,470.0049214117841,20.945184475292617,12.285347162636697,-0.5550350327766642
24-11-2022,20.6292307925922,1499.479270171797,164.36003737114726,872.3578766646328,35.75472473014243,33.16296911164499,-1.366534096038365
18-02-2019,16.80546156961683,190.60783555283896,119.71406084228347,849.5567667838471,30.568038263525402,17.0425070308775,-0.8433180562086259
28-02-2019,24.725917092466418,238.36305019639877,217.48283747655816,1651.492937673841,41.065449225327896,18.410644395945997,-1.012195101175136
05-03-2019,31.870158659694273,168.13487666646822,321.99687450142693,3071.6902386751453,49.8596661632506,16.308157155724654,-0.5584137498269117
10-03-2019,14.665787657225538,106.90542666378302,96.98453120288575,917.4667694528894,27.545513506278866,13.84379687312974,-0.6963351091688024
25-03-2019,8.760477225137643,89.74823996147707,43.72456081634377,378.44559365122086,18.576835309023306,12.965067611069909,-0.5169194031937256
29-04-2019,21.717341248745704,148.85567225312238,177.95501253426787,1628.8975808183732,37.187755019655775,15.61726769553048,-0.6745099005986578
09-05-2019,5.03448176575535,31.361118388554516,18.568701970107245,448.34855838145967,12.163328789889642,8.431686984562528,-0.3197782343611141
29-05-2019,7.6298800982062875,54.086749628622464,35.31387782132643,473.94882273116355,16.71451345391686,10.630550880460568,-0.309153733078641
08-06-2019,12.453882874065783,60.66269872733126,75.32344728768966,964.3770477584359,24.30919283769822,11.133507327430241,-0.43697476799372564
13-06-2019,11.237351389317967,146.9505498467173,64.2557704243727,612.0833678871182,22.472035212304323,15.545436721111187,-0.6417605898053709
03-07-2019,13.579331812982879,28.24751543673797,86.10370337439953,803.7897576238074,25.971424232737565,8.04350908251239,-0.2694263214906789
08-07-2019,16.093243317409556,23.61802654341677,111.96140338400157,1109.4954752503245,29.57260767823255,7.40246263404478,-0.26893943242379803
13-07-2019,8.34234149862713,19.913650185982945,40.54031594006568,578.099809908098,17.895086185817927,6.817984603238039,-0.2718750067302609
18-07-2019,25.24857105092081,33.79190573649374,224.63123666240088,2431.309405518215,41.72743073195211,8.715195613598095,-0.3471932708716052
23-07-2019,12.354795150240134,6.386219614589394,74.3988976754854,1269.5345915374721,24.161188642771627,3.506450145201085,0.006438503672901573
28-07-2019,8.055310084607562,8.159159164916208,38.40413374615817,532.5025266884301,17.422439220608826,4.14137099559795,-0.07883816700470798
02-08-2019,11.140871556693416,12.31340911348273,63.40483873381923,586.6016631727966,22.324384425511962,5.30091743566702,-0.16888043788112653
07-08-2019,10.177822088256523,10.650779627360642,55.13366046089664,677.7129235646478,20.833475426267476,4.8783292947992,-0.1400454209047836
12-08-2019,8.532316594701099,8.310672144077554,41.97649704558835,483.6860917183247,18.20580506157617,4.1906663590629,-0.11593125850171442
17-08-2019,10.036692351520825,35.99086385341743,53.95616233415058,720.725884839289,20.61225848553094,8.958837465750847,-0.36163268553222566
22-08-2019,10.277873887451502,17.635502604693972,55.97385498191006,621.8613207236921,20.989866229149644,6.4169266274111925,-0.21557716431209145
27-08-2019,9.780871149850782,17.733765970624145,51.844751538375476,684.5856751166232,20.209386379575317,6.435000517676651,-0.27531086654620457
01-09-2019,12.244957026835982,11.748849344023776,73.37876248953849,598.1102693545446,23.99679981148313,5.162480648060902,-0.17292006961491682
06-09-2019,8.45315916247514,11.829045291944064,41.37593419505011,578.8920333487781,18.076537070177967,5.182443982092116,-0.15343094340316313
11-09-2019,15.654915988935558,3.846288324977379,107.2819128113514,2087.242974621639,28.95483117994083,2.3114294928167007,0.020501146065591176
16-09-2019,14.802212945778555,20.770076725206422,98.382902984393,1057.1185318627245,27.741193588492628,6.959899066269151,-0.28452583222271954
26-09-2019,7.00878582905742,125.25559039950507,30.969486820186077,432.71658551006266,15.663999875930102,14.673893317160704,-0.7697160694215482
01-10-2019,11.500443758488062,33.92994677796961,66.59646464531299,584.3252047667291,22.873160121007775,8.730833023773162,-0.3990384989945746
06-10-2019,16.8598609526405,103.18507989100269,120.31371763335683,1172.7725279645229,30.643656431813557,13.662711705105142,-0.7066013371605756
11-10-2019,16.05947839293317,768.6439285425836,111.59843217148261,883.1797480115277,29.525161679367397,26.992618045293902,-1.0370898065673675
16-10-2019,11.131355006534736,192.60898930935068,63.32112204501463,528.8156681524679,22.30980420948702,17.104703839955654,-0.8289269078352761
21-10-2019,8.403788523757918,144.94817286143973,41.00291226209659,380.65185849435915,17.99576808671116,15.469185888486034,-0.6396181692989755
