date,CDOM,Chl_a,Color,Cya,DOC,Turb,WQI
05-03-2016,12.153800108724754,149.69621317737648,72.53591560991264,508.4170900322961,23.86010633581001,15.648741588436138,-0.5704434353905186
06-03-2016,11.992958281677671,153.93359100487353,71.22408438557251,505.14520710946414,23.605018111640693,15.772789599004982,-0.5786945034720994
07-03-2016,11.83211645463059,158.1709688323706,69.91225316123237,501.8733241866322,23.349929887471372,15.896837609573826,-0.5869455715536803
08-03-2016,11.671274627583507,162.40834665986765,68.60042193689225,498.6014412638003,23.094841663302056,16.020885620142668,-0.5951966396352611
09-03-2016,11.510432800536424,166.6457244873647,67.28859071255212,495.3295583409684,22.839753439132735,16.144933630711513,-0.603447707716842
10-03-2016,11.349590973489343,170.88310231486176,65.97675948821198,492.05767541813645,22.58466521496342,16.268981641280355,-0.6116987757984228
11-03-2016,11.18874914644226,175.12048014235882,64.66492826387186,488.7857924953045,22.329576990794102,16.3930296518492,-0.6199498438800037
12-03-2016,11.027907319395178,179.35785796985587,63.35309703953173,485.51390957247264,22.074488766624782,16.517077662418043,-0.6282009119615846
13-03-2016,10.867065492348097,183.59523579735293,62.0412658151916,482.2420266496407,21.819400542455465,16.641125672986888,-0.6364519800431654
14-03-2016,10.706223665301014,187.83261362485,60.72943459085147,478.9701437268088,21.564312318286145,16.76517368355573,-0.6447030481247462
15-03-2016,10.545381838253931,192.06999145234704,59.417603366511344,475.69826080397684,21.30922409411683,16.889221694124576,-0.6529541162063272
16-03-2016,10.38454001120685,196.30736927984412,58.10577214217121,472.42637788114496,21.054135869947512,17.013269704693418,-0.661205184287908
17-03-2016,10.223698184159767,200.54474710734118,56.79394091783108,469.154494958313,20.79904764577819,17.137317715262263,-0.6694562523694888
18-03-2016,10.062856357112686,204.78212493483824,55.482109693490955,465.8826120354811,20.543959421608875,17.261365725831105,-0.6777073204510697
19-03-2016,9.902014530065603,209.0195027623353,54.17027846915083,462.61072911264915,20.288871197439555,17.385413736399947,-0.6859583885326506
20-03-2016,9.74117270301852,213.25688058983235,52.85844724481069,459.3388461898172,20.033782973270238,17.509461746968793,-0.6942094566142314
21-03-2016,9.580330875971438,217.4942584173294,51.546616020470566,456.06696326698534,19.77869474910092,17.633509757537634,-0.7024605246958122
22-03-2016,9.419489048924357,221.73163624482646,50.23478479613044,452.7950803441534,19.5236065249316,17.75755776810648,-0.710711592777393
23-03-2016,9.258647221877274,225.96901407232352,48.92295357179031,449.52319742132147,19.268518300762285,17.881605778675322,-0.718962660858974
24-03-2016,9.097805394830193,230.20639189982057,47.61112234745018,446.2513144984896,19.013430076592968,18.005653789244167,-0.7272137289405548
25-03-2016,8.93696356778311,234.44376972731763,46.29929112311005,442.97943157565766,18.758341852423648,18.12970179981301,-0.7354647970221357
26-03-2016,8.776121740736027,238.6811475548147,44.98745989876992,439.7075486528257,18.503253628254328,18.253749810381855,-0.7437158651037166
27-03-2016,8.615279913688944,242.91852538231177,43.67562867442979,436.4356657299938,18.24816540408501,18.377797820950697,-0.7519669331852974
28-03-2016,8.454438086641863,247.1559032098088,42.36379745008966,433.16378280716185,17.993077179915694,18.501845831519542,-0.7602180012668782
29-03-2016,8.29359625959478,251.39328103730588,41.05196622574953,429.89189988433,17.737988955746374,18.625893842088384,-0.768469069348459
